"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337"
"11",0,0,0,0,0,0,0,0,0.417703946572714,0,0,0,0,0,0,0.810750414128936,0,0,0,0,1.00856088359289,1.70886269565678,0,0,0,0,0.343644536330324,0,0.308598496670351,0,0,0,0,1.78801800706704,0,0,0.239658031403719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836502762698715,0,0.257233637069525,0,0,0.410551630885176,0,0,0,0,0,0.0144206361768289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146468990396386,0,0.348098786030369,0,0,0.0813705646545662,0,0,0,0,0,0,0,0,0,0.48699072426449,0,0,0,0,5.64801975931435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686885179594949,0,0,0,0,0,0,0.147131970369742,0,0,0,0,0,0,0,0,0.0824724240482801,0.850562611197584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397360052316644,0,0,0,0,0,0,0,1.34131079296943,0,0,0,0,0,0,0.3249631120079,0.0794270180579662,0,0,0.0272001886807501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263259703829678,0,0.102815849808703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435554697892474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741675248026977,0.105440534391461,0,0,0,0.140835701140892,0.41205936978546,0.443313924963914,0,0,4.13675561962522,0.273842244712933,0,0,0,0,0.896384611852624,0,0,0,0,0,0,0,1.5020308476474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262575782157184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180367510084178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106644061439245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392407672382288,0,0,0,0,0.609809838305697,3.65171563144104,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874779685308704,0,0,0,0,0,0,0,1.60048542446806,0,0,0,0,0,0,0,0,0.0656553022780614,0,0,0,0,0,0,0.128190590272984,0,0,0,0,0,0,0.554510924892719,0.33014838288498,0,0,0,0,0,0.0875325580306734,0.0513965874930384,0,0.0237540738261713,0,0,0,0,0.0617787814924556,1.66153943975707,0,0.289701906514759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128485513545327,0,1.66107187783358,0.189225173945755,0,0,0,0,0.265684548432267,0,0,0,0,0.100173860226704,0,0,0,0.149985514258172,0,0.990142852328292,0,0,0.307605196225181,0,0,0,0,0,0.408945253756742,0,0,0.602401545440194,0,0,0,1.15891347015783,0,0,0.0756239764479705,0,0,0,0.232901083009281,0,0,0,1.27540281187429,0,0.374839014944375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45452409322678,0,0,0,0,0,0,0.108801027774134,0,0,0.593917528045282,0.0588755021618639,0.625610720371866,0,0,0,0,0.708536591539769,0,0,0,0,0.917662443928389,0,0,0,0,0.172414897594967,0.208480483942643,0,0,0,0.187803409322282,0.123400015330507,0,0,0,0,0,0,0,0.168872550876506,0,0.592828331760928,0,0,0,0.344050569357049,0.0893212689895627,0,0,0,0.17232582471156,0.611088124889354,0,0,0,0,0,0.482507118372941,0,0,0,0,0,0,0,0.723121278807935,0,0.278528043549797,0,0.501862843376292,0.852238238149875,0.27446691217578,0,0,0,0,0,0,0,0,0,0.679960780045499,0,0,0,0,0,0,0,0,0,0,0,0.445276846876801,0,0.0779989540364469,0,0,0,0.409518012347706,0,0,0,2.12699606131561,0,0,0,0,0,0,0,0,0,0.0752659691361209,0,0,0.353264038570434,0.188352949591578,0,0,0,0,0,0,0,0,0,0,0.932635207481665,0.245664025754051,0,0,0,0.000327675530889262,0.0123032862903125,0,0,0.184327973617396,0,0,0.0537041835364676,0,0,0,0,0,0.155571505058344,0,0,0,0,0,0,0,0.0525252989465663,0,0,0,0,0,0,0,0
"13",0,0,0,0,0.161292942966145,0,0,0,0.661619004528459,0,0,0,0.0734661768117277,0,0.526472917744964,0,0,0.273891735298358,0,0,0.134519006641627,2.92067517150912,0,0,0,0,0.123616181622463,0,0.242414106078878,0.217803376482068,0,0.104951360835004,0,0,0,0,0.0753744956651456,0.10070426582021,0,0,0,0,0.125815167758872,1.00509541009672,0.0805505026533279,0,0.0887916559044745,0,0,0,0,0.131525468392473,0,0.390154142715874,0.874238415994036,0.832435163422256,0,0.157998686270831,0,0.0635874749400572,0,0,0,0,0,0.0637215625209177,0,0.740227326369348,0,0,0,0,0,0.170693662104738,0.382240753543961,0,0,0,0,0,0,0,0,1.26551013868387,0,0,0.290782016605741,0,0,0,0,0.163717999315531,0.072271910676918,0,0,0,0.444737677965128,0,0,0.114776620167927,0,0,0,0,0,0,0.541453335355243,0,0.30939542609023,0,0.476846782711546,0,0.273929489173993,0,0,0.227631907689978,0,0,0,0,0,0,0.727751166819033,0,0.310719306998071,0.17366272776828,0.0798855659919716,0,0,0,0,0,0.255525490138441,0,0,0,0,0.0906960109830953,0.684159898709109,1.71838493531636,0,0,0,0,0,0,0,0.118133571802636,0,0.377600243684783,0,0,0,0.982009437460254,0.253692210426966,0.222320391334538,0,0.214789894888318,0,0,0,0,0,0,0.102505235717654,0,0.18614527424417,0,0.0208203029506748,0,0,0,0.109942735884103,0,0,0,0.253456216037358,0,0,0,0,0,0,0,0.361735541181518,0,0,0,0.458362595365578,0,0,0.0707456484589067,0,0,0,0,0,0,0.0916902047469816,0.343419196761122,0.0856221678171248,0.436324214354577,0.649443392265162,0,0.438212888644257,0.0534464119874835,0,0,0,0,0.0425047590339455,0,0,0,0,0,0,0,0.235066196721557,0.0825151564054233,0.0590955472022102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748773748718471,0,0,0.416599580036179,0.0586646799286629,0,0,0,0,0,0.36393040667803,0,0,0,0,0,1.5783560987859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966550399284414,0,0,0,0,0,0,0,0,0,0,0,0,0.340710912511729,0,0,0,0,0,0.0452623473664511,0,0,0,0,0,2.62130771744488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38130835072694,0,0,0,0,0,0.158164692138645,0.880823198511426,0,0,0,0,0,0,0,0.0743557178122211,0.422890576292029,0,0,0,0.180231968418134,0,0,0.0271608534620458,0
"14",0,0,0,0,0,0,0,0,0,0.0929250102936427,0,0,0,0,0,0,0,1.62925953024741,0,0,0.174252028107854,0.0478050437556151,0,0,0.287888016956168,0,0.467382100386035,0,0,0,0,0.247616859259143,0,0,0,0,0,0,0,0,0,0,0,0.0192580744459974,0,0,0.903323239512365,0,0.307957546037123,0,0,0.0488861205905038,0,0,0,0,0,0,0,0,0,0.167869150457346,0,0,0,0,0,0,0.345719822968382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254636907568808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445434954416761,0,0,0,0,0,0,0,0.189405718224086,0.0968201396670209,0,0,0,0.286254216592729,0.377524200852477,0.507167607982864,0,0,0,0,0,0,0.0702488812180983,0,0,0,3.67962874872836,0,0,0,0,0.908575884694134,0.762338884365634,0,0,0,0,0,0,0,0,0,0.0202859980509298,0,0,0,0,0.274305110725758,0.801194482219698,0,0,0,0,0.0842209200910369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163311389779762,3.46379416735732,0,0,4.18271847488607,0,0,0,0.111074024228225,0,0,0.423850469368763,0.315286625441718,0,0,0,0.0894225408422519,0.0377317821620443,0.105200519306665,0,0,0,0,0,0.160424365754515,0,0,0,0,0.037716670184781,0.109677393147192,0,0,0.207434239239271,0,0,0,0,0,0.287234958338787,0,0,0,0,0.39619048618108,0,0.0716771284212656,0,0,0,0.0957363167280668,6.43593034139257,0.0262637314401877,0,0,0,0,0,0,1.31653398199362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66217114101518,0,0,0,0,0,0,0,0.113761252591232,0,0,0,0,0.103392977970741,0,0,0,0,0,0.630461745007824,0,0,0,0,0.102590939025851,0,0,0.0130054601226981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1615424135271,0,0,0,0,0,0,0,0.0713432085089179,0,0,0,0,0,0,0,0,0,0,0,0,0.574174604105651,0.17076316373559,0,0,0,3.42271381533518,0,0,0,0,0,0.0665163129639533,0.0225686421997078,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277446703513855,0,0.157219958440584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693246288296732,0.300629726934023,0,0,0,0,0.600258959453611,0,0.545624305543138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277971910246579,0,0.430699004275951,0,0,0.320682343453606,0.373208270286489,0,0,0,0,0,0,0,0,0.434447886911945,0.704868596019421,0,0,0,0,0,0,0,0,0.0767953841033525,0,0,0,0,0,0.225521411851323,0,0,0,0,0,0,0.0905102205289949,0,0,0,0,0,0,0.204476639030403,0.00924899451090481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534363379091678,0,0,0,0,0,0,0.469003365127212,0,0.244617118085159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02796166102609,0.295751158549938,0,0,0.111592478885627,0.558698039266389,0,0,0,0,0,0,0,0,0,0,0.446098715747942,0,0.460846010008965,0,0.0889302371229626,0,0.0678913062620296,0,0,0.00540430881259142,0,0,0,0,0,0,0,0,0.103293913073583,0,0,0.0555413189938937,0,0,0,0,0,0,0,0.0438607898390243,0,0.108243783165826,0,0,0,0.0323881987389628,0,0,0,0.300908373157573,0,0,0,0,0,0,0,0.0862764856238124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286785691092494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170933765928414,0,0,0.660669954955398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150082208124848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537541588022175,0,0,0,0,0,0
"16",0,0,0,0.0816101209171641,0,0,0,0,0,0,0,0,0,3.04792822423804,0,0,0,0,0,0,0,0.917754615320587,0,0,0,0,0.03330762824378,0.101500067256339,0,0,0,0,0,0.0928259331155445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233527800337376,0,0,0,0,0,0,0,0,0,0,0.0338754604062109,0,0,0,0,0,0.0102598797528898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258895555748431,0,0.426957566179119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115321371315829,1.46372068401264,0,0,0,0.0184553356186993,0,0,0,0,1.70288530966808,0.150899727937745,0,0,0,0,0,0,0,0,0,0,0.969588242776243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577147454354112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767723677412887,0,0.228621737369281,0.0858467255043513,0,0,0,0,0.074088764350919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796544627146777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203518094049538,0.149964094626686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124691508242062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759128579076797,0,0,0,0.185423311523143,0,0.947923541617737,0,0,0,0,0,0,0,0,0,0.759098994128186,0,0,0,0,0.745402147393391,0,0,0.117353600503301,2.08689069160869,0.115657385800953,2.61095936302991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257703544475631,3.17503918991143,0,0,0,0,0,0,0,0,0,0,0,0
"17",0.307890612394857,0.887002898396616,1.53293233578354,0,0,0,0,0.311754928370794,0.831875953158602,0,0,0,0,0,0,0,0,0,5.20587730922542,0,0,0,0.23302833334724,0,0,0,1.49721272607956,0,0,0,0,0,0,0.466451192785904,0.242781399768377,0,0,0,0,0,0,1.91733646026132,0,0.122200165370387,0.140319983598239,0,0,0,0,0,0,0,0,0,0,0,0,1.5178750147277,0,0,0,0,0.438640702814571,0.512967303903202,0,0.518803919865388,0.622653126861282,1.6829072196412,0,0.239420166056319,0,0,0,0,0,0,0.315833451866368,0.625080318894096,0,0,0,0,0.100300021412666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414692826059106,0.00375343712697354,0.328127199599318,0,0,0,0.51765376821363,0.394267373181047,0,0,0,0,0,0,0.354284587573182,1.05014740038298,0,0,0,0.674234264681116,0,0.524223907862059,0,0,0,0.824999187125663,0,0,1.6317124214484,2.15500371440009,0,0.772203047222504,0,0,0,0,0,0,0,0,0,1.53627727937986,0.0671548316312962,0,0.519521759918904,0,5.59717174251936,3.95331970597167,0,0,0,0.493963104671727,0,0,0.103466184545427,0,0,0,0.911550880792457,0,0.341196406564769,0.475883483768068,0,0,0,0,0,0,0,0,0.417912424075866,1.67698656824414,0,0,0,0,0,0,0.883689199832127,0,0,1.47634462098388,0,0,0,0,0.998601975615343,0,0,0,0.105606689430353,0,0,0,0,0,1.56854787429811,0,0,0,0,2.16068371729448,0,0,0,0,0,0.239269527253023,0.882643548664151,0,0,0.672882700609835,0,0,0,0,0,0,0.964365674821261,0,0.29109499524684,0.218746057998398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041167402916376,0,0,0,0,0,0,0.210438742202046,0,0,0,0,0,0,0,0,0.0789556983187209,0,0,0,0.139884970101223,0,0,0.133614074314561,0,0,0,0.910714086878336,0.0622679133898001,0,0,0,0,0.776337854155098,0,0,0,0.315571565851048,0,0.957029086103182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31735129937224,0,0,0,0,0,0,0,0,0.669060599742001,0,0,0,0,0,0,0.441331384427654,0,0,0,0,0,0,0,3.19789845635825,0,4.67451801337761,0,0,0,0,2.41201171337153,0,0,0,0,0,0,0.832356169227746,0.13655525377347,0,0,0,0,0,1.58258528691887,0.475047890434475,0
"18",0,0,0,0,0.0896216034755313,0,0,0.543541817028766,0.267352111822817,0,0,0,0,0,0,0.694589097032818,0,0,0,0,0,1.71675545675879,0,0.921278456388519,0.473064069071873,0,0.0944551096338753,0,0,0,0,0.0580807422320474,0,0,0,1.03510037353536,0.442421406987032,0.646084892652338,0.240009630639514,0,0,0,0,0.41579950301945,0,0,0,0,0.162206623013723,0.252845572813201,0,0.0746013359662584,0,0.117264307454224,0,0.379188543859297,0,0,0,0,0.948984611560774,0.700149260037726,0,0,0.144094745135965,0,0,0,0.353184570365224,0,0,0,0.212476348531921,0.402663248314694,0,0,0,0,0,0,0,0,0,0.953220743334233,0.0137248829843412,0.447449339572524,0.593595158335385,0,0,0,0,0.26118993130338,0,0,0,0,0,0,1.02954983418727,0,0,0,0,0,0,0,0,0.0157735524269484,0,0,0,0,0.0761010991941385,0,0,0,0,0,0,0,0,0.689837427684554,0.235231395361784,0.0324849731105088,0.0753665677681265,0,0.301514340595049,0,0,0,0,0,0,0.173484549651781,0,0,0,0,0,0,0,0,0,0,0,0.658889553125278,0.0987599470430029,0,0,0,0,0,0.328532578560645,0,0.129282203159025,0,0,0.356145181879752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44693846718225,0,0,0,0,0.142165147561106,0,0.135899420118889,0,0,0,0,0.0309914126993738,0.109264651556709,0,0,0,0.0786600240335662,0,0,0,0,0,0,0.0150383979689955,0,0.254301929440091,0,0,0,0,0,0,0,0,0.108397007844914,0,0,0.974172561341287,0,0,0,0.654399014589546,0.184519600284863,0,0,0,0.515257259873638,0,0,0,0,0,0,0,0.0714244622914801,0,0,0,0,0.489983308721821,0,0,0.31987963768077,0.138399640937514,0.122733750839989,0,0.0423532357187311,0.321637355286998,0.408662800998563,0,0,0,0,0,0,0,0,0,0,0,0.587175183124618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086144345555908,0,0,0,0,0,0,0.374774802493678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571348983466731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25505202039794,0,0,0,0.33856741462511,0,0,0.67887240976768,0,0.236298244143892,0,0,0,0,0,0,0,0,0.156710056521154,0,0.263600826701865,0,0,0.0594067562516086,0.0621475866096737,0.0929898707553865,0,0,0,0.428414590417132
"19",0,0,0,0,0,0,0,0.141805677726892,0.261538672887824,0,0,0,0.488835913655705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542251968672231,0,0,0,0.299586347865489,0,0,0,0,1.31253965148957,0,0,0,0,0.340157876502846,0,0.295515591783138,0.590269289388875,0.389377573059471,0,0,0,0,0,0,0.112553646969587,0,0,0,0,0,0,0.293511127540902,0,0,1.36643792167782,0,0,0.221437730778267,0,0,0,0,0,0,0,0,0.0551487094575973,0,0,0,0,0,0,0,0,0,0,0.0457032227420303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426874182461537,0,0,0,0,0,0,0,0.0662320844588125,0,0,0.0588438973008187,0,0,0,0.101778842669088,0,0,0,0,0,0,0,0,0,5.56168899742107,0,0,0,0,0,0,0,0,0.868638428674419,0,0,0,0,0,0,0.0949230652422551,0.249999633752238,0,0,0,0.136198928645663,0,0,0,0,0,0,0.10400050319708,0,0,0,0,0,0,0,0,0,0,2.51259389886169,0,0,0,0,0,0,0,0.369871558187878,0,0,0,0,0,0,0,0,0,0.149217547085835,0.371379872501273,0,0,0,0,0,0.0925106677511655,0,0.536392635318116,0.304378353302457,0,0,0,0,5.19818195228502,0,0,0,0,0,0,0,0,0,0.884931024593059,0.225623076772065,0,0,0,0,0,0.227982803208519,0,0,0.246114618382608,0,3.59773019717556,0,0,0,0,0,0,0,0,0,0.266608246115692,0,0,0,1.21201166476222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8158588068845,0,0,0.932127431968689,0.222159246824069,0.328045342149029,0,0,0,0,0.197950118649822,0,0,0,0,0,1.37090464735648,0,0,0,0,0,0,0,0,0,0,0.120937375182359,0,0,0.269469719753562,0.401038441219596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665834195255796,0,0,0,0,0,0,0,0,0,0.0536000733044615,0,0,0
"20",0,0,0.428546976217369,0,0,0,0,0,0,0,0.604441312775242,0,0.07865954761738,0,0,0,0,0,0,0,0,0,0,0.0456671486650935,0,0,0.000744028449881407,0.298102429234885,0,0,0,0,0,0.191493065368705,0,0,0,0,0,0,0,0,0.0408018715047789,0.0660729090375049,0,5.50067716245772,0,0,0,0.0140440851107477,0,0.121739628854078,0,0,0,0,0,0,0,0,0,0.170573427145111,0,0,0.106210134483132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503405399536571,0,0.146711770134323,0,0,0,0,0,0,0,0,0,0,0,0.944139583581243,0,0,0,0,0,0,0,0,0,0.298697192759416,0.150085126749745,0,0,0,0.0512887673217607,0,0,0,0,0,0.611993771294598,0,0,0,0,0,1.53533156080778,0,0,0,0,0,0.222710331094587,0,0,0,8.59497685221507,0.0781153132027581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023946645561755,0.0742247573613707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743184135878899,0,3.43182025341769,0,0,0,0,0,0,0,0,0,0,0,0,0.0127756207995191,0,0,0.191636956348568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316198347867719,0,1.00992818402403,0,0.0987228926432055,0.224929702707147,0.0883190004677714,0.0636317947456993,7.89175449471167,0.128351433906106,0.280939161217876,0,0,0,0,0.453877930546228,3.40634546030259,0,0,0,0,0,0,0,0.55078368787061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219164798094699,0,0,0,0,0,0,0,0,0,0,17.027042555487,0,0,0,0,0,0,0,0.983313900667404,0,0,0,0,0.152803591972859,0,0,0,0,0,0,0,0,0,0.0189210347313121,0,0,12.2307510583306,0,0,0,0,0,0,0,5.61263484678481,0,0,0.0515241086633133,0,0,0,9.53971324604824,0,0,0,0,0,0.108627904247518,0,0,0,0.136852972760955,0,0,0,0.0900547377563433,0,0.0188764712363829,0,0,0.120694431524747
