"ctrl.1","ctrl.2","ctrl.3","ctrl.4","ctrl.5","ctrl.6","ctrl.7","ctrl.8","ctrl.9","ctrl.10","ctrl.11","ctrl.12","ctrl.13","ctrl.14","ctrl.15","ctrl.16","ctrl.17","ctrl.18","ctrl.19","ctrl.20","stim.1","stim.2","stim.3","stim.4","stim.5","stim.6","stim.7","stim.8","stim.9","stim.10","stim.11","stim.12","stim.13","stim.14","stim.15","stim.16","stim.17","stim.18","stim.19","stim.20"
0.00870242502476993,0,0,3.54032486191148e-05,0.00329877884639264,0,0.0093349717720913,0,0,0,0,0,0,0,0.00975134374448176,0,0,0,0.00213125684468925,0,0.00336978305344218,0,0,0,0.000700406734836886,0,0.00103841243277658,0.00396696775322946,0,0.00752215388701837,0,0.00473661454230797,0.000238439062558324,0.00154056062201535,0.0118994367593132,0,0,8.47154662995172e-05,0,0.00292198414753009
0.00314648093845851,0,0.000495135140567117,0.000952794332603575,0.0241397828676756,0.0019360379348122,0.000776027320489461,0.0052251357659864,0,0.0017020481011863,0,0.00406794121769514,0,0.000199930959312603,0.00581026550354793,0.00163155768429412,0,0,0.00277899106194617,0,0.00278418533656493,0.000290647186134633,0.000633000015268021,0,0.00779932689784562,0.000284898414178838,0.00250189342172475,0.00382141511548946,0,0.00599708453883546,0,0.00598285650480915,0,0.000731133454367458,0.0130344053022133,0.00105657537119934,0,0,0.000194875201042302,0
0.00337871987908264,0,0.00810156993815471,4.1015191152182e-05,0.00462540389304978,0.00198498984127072,0.00323795572000613,0.00442785126875589,0,0.0180250018271916,0.000172390464385174,0,0.000228029129406843,0.00060370298083909,0.00364027952312727,0.00578181854701586,0.000621244832586688,0.000347913761412859,0.000255772944547635,0,0,0.000537723305814632,0,0,0,0,0,0.000723765631678775,0.00593036596814657,0,0.00424315110454508,0.00478884184797509,0,0.0081787052431497,0,0,0.0199256902640646,0,0,0.000934640020723488
0.0103616781729922,0,0,0,0.000724775642331686,0,0.00456320718333059,0.00454541841810176,0,0.00858242219241478,0.000367195741024299,0,0,0,0.00977584666659936,0.000980212376879549,0,0,0,0,0.0102998134100154,0,0.00328526086320753,0,0,0,0.00840125427058568,0.00146996245608168,0,0.000328512195973596,0,0.00722328630128329,1.63302846399009e-05,0,0.0098360398481101,0.00169168626384221,0,0,0,0
0.00234055701646032,0,9.14168407197867e-05,0,0.000664462050912687,0.000630694529663927,0.00994059921336742,0,0,0.014536491496188,0.000248948300087011,0.00289424088062774,0.000607510159035199,0.000237334298266327,0.00835490985273389,0,0,0,0,0.000816877287566127,0,0,0,0,0,0,0,0.000392528934056904,0.0566000806249238,0,0.00190065838927357,0.00738193127800026,0,0,0,0,0,0,0.00102077026124715,0.000318012662135429
0,0,0.00119614896070745,0,0.00197978012877752,0,0.00351142605336971,0.00283457286450678,0.00295806405151467,0.0135971271933813,0.000478158446648387,0.000840688721616126,0.000322606910387065,0.000415392151081767,0.0115261642886736,0,2.62850338340153e-05,0,0.00059551275548885,0,0,0.000146128446254978,0.0014991274747068,0,0.000594163582037968,0,0,0,0.00552077334046036,0.000671028889326095,0.00385633590110233,0.000525931771220523,0.000769886920280505,0.0012100168317721,0,0.00106272295768688,0.0273579444710258,0,0,0
0.000756256037858407,0.000452651163889876,0.000439584566828835,0,0,0,0.00403016265376998,0.00236856526257407,0,0.00453867263758277,0,0.00197235159563062,0,0.000320145505506965,0.0198321917022926,0,0,0,0.000912189607592273,0,0,0,0.00230398354181928,0.00203179752202327,0.00199089548403076,0.000527628396113277,0.000113959483965097,0,0,0.0211241339626772,4.4617149354344e-05,0.0006415443759687,2.15726173559284e-06,0,0.0157995643373832,0.00186601222115539,0,0,0,0
0,0,0,0.000658335875759352,0.00331208474077256,0,0.0040226258757379,0.00300141574894959,0,0.00730605528978201,0,0.000609847174714632,0.000313302016605135,0.000146044940854936,0.0158874593800396,0.0029062222709334,0,0.000209232751860669,0,0,0.00576679366815537,0,0.00166777649284532,0,0,0,0.00963671233358289,0.0009214199303262,0.000401604902809811,0.000493314576749204,6.58405058460495e-05,0.00289324628630351,0.000168917941655679,0,0.0135009999988535,0.000981245069704204,0.000269310407571853,0,0.000807814136301838,0.000459415146630844
0.00434647175904619,0,0,0.000375721839680702,0.000542373564302973,0.0031143134081987,0.00253652877453494,0.00216232800313369,0,0.0293357580379395,0,0.000891381807488734,0,0,0,0.00419660568170509,0.000537188216751388,0,0.000185733059236163,0,0,0,0,0,0,0,0,0,0.000472784089291523,0.000186363197149545,0.00643104241619119,0.0123871406730693,0,0.0201582483452067,0.00311384874791095,0.00135261692542078,0.000469339617552308,0.00055318688755076,0.00436731770229664,0.000766501626739443
0,0,0,0,0.00219315126106943,0.000514893270150737,0.000797264047885898,0,0.00373794093342251,0,0.019052768626436,0,0,0.00906140149927592,0.0020929157121093,0.00124791858948909,0.012401724327542,0,0.000184220611829702,0,0.0068188121679789,0,0,0.00524598059296017,0.0102080483148518,0.000575705287125563,0.00450634433180236,0,0,0.0135451684648691,0.000186016655924547,0.00600589216351113,0,0.000183898796352827,0.00150803604273723,0,0.000172931240290223,0,0,0
0,0.000410375172504119,0.00118925851066625,0.000361353879219008,0.00143741869015147,0.000386781804226653,0.00013240660506754,0.000430890503065343,0.00290304357722448,0.000990589152361489,0.0111934185901092,0,0.00129545922789679,0.0171308570450344,0.00116715788472993,0.000145444304049556,0,0,0.000387350627814324,0.00187753113206856,0.000251410849833675,0,0.000478578437072959,0.000812427722419645,0.00255045620389111,0,0.0133387065739887,0,0,0,0,0.00388856949893812,0,0.000173844546130979,0.0128849285165357,0.00901945022834968,0,0.000217488668021991,0,0
0.0145325858357701,0.000848498686628941,0,0.00475769239310384,0.01511200132837,0,0,0.00232475109740613,0,0.00366115179444429,0,0,0,0.00268789829081368,0,0.000910954426474739,0,0.0005929930645583,6.41559294122088e-05,0,0,0,0.00192565320273798,0,0.00205635794293477,0.000787109915852769,0,0,0,0.00289842491735488,0.00289025164998023,0.00654482700619473,0.000405408285811397,0.000168601529031862,0.00929254006575585,0.00972694914795773,0,0.000350113604463785,0.0151514895966571,0
0.00511410659994062,0,0.000697616434621757,0,0.020127718084864,0,0.000311927880554127,0.000525907381582893,0,0.00772361259706586,0,0.00115167412358359,0.000893737562582358,0.00149120817669074,0.00325672281479648,0.00309749242210289,0.000355606489289018,0.000746950740185168,2.71051734856471e-05,0.00253328262026947,0.000270490146340726,0,0.000590031807522883,0.0102473091807963,0.00087782861798249,0,0.00668613764017625,0.000936419156551614,0,0.00784082256684547,0,0.0115571566134628,0.00112536586464726,0,0.0052630387585638,0.000828755259663656,0,0,0.00147863672530539,0
0.0022191862423606,0,0.00157585412676303,0,0,0.000143721969389272,0,0.00390931830327026,0,0.0039029220087852,0.00159229185274407,0.00186845843052742,8.17095619926726e-05,0,0.0120964881790373,0.00788192398474025,0,0.000365330307473208,0.0131910846637697,0.000628974071663932,0.000600286752845808,0,0.000403023340612928,0,0,0,0.00125782519323701,0.00292616528193483,0,0,0,0.00668465890139808,0,0,0.00279466703584433,0,0,0,0.0328574658562328,0
0,0.000539871760316333,0,0,0,0.0033257051779818,0,0,0.00289361835025336,0,0,0,0,0,0,0.0592024369608591,0,0.000277963177424921,0.00997362523300772,0.00215973944112831,0.00142885259273106,0,0.000815774918663532,0,0.000114444853860398,0.00267392492109884,0,0.000141764663643389,0,0,0,0.00463955513864961,0,0,0.0100812612366818,0.000753801939360402,0.0011125217085658,0,0.0228311152886931,0
0.00434189208791271,0.000254497413375119,0,0.000556157921564582,0,0.00141853283269098,0.000234027966831874,0.000795036914395263,0,0.0210992056498491,0.000242284370615781,0,0,0,0.0107328099084161,0.000991393480128085,0,0.000182440225781267,0,0.00342762726068571,0.00938858200124741,0,0,0.000750060501344224,0,0.000686974934563765,0.00475333468502272,0.000342864545349111,0,0.00353610287469972,0,0.00561171419026121,0,0,0.0104762748743319,0.00549518161267773,0.000834677972526726,0,0,0
0.00567158940518719,0.000661882601541919,0,0,0.00030529250292904,0,0.00231858787026983,0.00216510046374438,0,0.0112549893336862,0.000833478824488543,0,0,0.000687170851903604,0.0069328281260668,0.00227995182475443,0,0.000405204399358263,0.00174386923590261,0,0,0,0.000118189385515059,0,0.000488773907989432,0,0.000233032454121215,0.000348966061447703,0.00258879616694779,0,0.00314302278565431,0.00438345838669096,0,0.00628981973787721,0.00297770075236113,0,0.0197616948034475,0,0.00100391471786256,0
0.0027696550041313,9.20270462742344e-05,0.00255568459909423,0.000590386521973861,0.00261202057618212,0.0009495750709384,0.0111098179656818,0.000801164010088478,0,0.00525603581924508,0.000154381320141249,0,0,0.00046484093844083,0.00806094973521242,0.00372633591101094,0,6.38898137188924e-05,0.00120390788412003,0,0,0,0.00252031639143473,3.09881847391749e-05,0,0,0,3.73131731858449e-05,0,0,0.0152433301926784,0.0136642356546061,0,0.012400680640012,0.00411216869190399,0,0,0.000630028010960559,0,0.00251574299503305
0,0,0.001263350630069,0.0005600869773116,0,0,0.00114295111254348,0.00166983599551405,0.000757300478345037,0,0.00119319391171522,0.000548028700084114,0.000792207364752095,0.0241179263541655,0.000440403581815864,0.000883036157395287,0.000609843673371485,0,0.0020831752988367,0,0,0,0.0021967397778766,0,0,0,0,0.00247919960766573,0.00105496458948411,0,0.00634054898268683,0.00583145097966546,0,0.00664619852711013,0.00108945117176813,0,0.0153644892271422,0,0,0.000298156301531444
0.0044896131293661,0,0.00192423319344943,0.00258468660145573,0,0,0.00742625369975555,0.000463789323862635,0,0.0130047407843808,0,0,0,0.0018256814052695,0.00388144023377089,0.00556578561435122,0,0,0.00246329503200596,0,0,0.000696922764740745,0.000753604522370984,0,0,0,0,0,0.000389689297006003,0.00119397795183739,0.000182434981521704,0.0037521567525873,0.000963493594740557,0,0.00750083818272063,0.0429496972160816,0,0.000248711877683785,0.0090476394048417,0.00134503185593785
0,0.000406841007909027,0,0,0,0,0.00072203914230094,0.00179373177859846,0,0.0180654080013284,0.00106224509247118,0,0,0.000380980659517136,0.0138861537312859,0,0,0.000237120886233436,0.00191128177219683,0.00436743862300657,0.00582781135558682,0,0,0.0272866164967547,0.00390445113191357,0.00815587906478731,0,0,7.40509119835195e-05,0.0025006157220367,0,0.00311857866039689,0,0,0,0.00431633792596767,0,0,0,0
0.000524184459583557,0.000442347827217348,0.00300670864139996,0.00190331766117993,0,0,0.00154177656233727,0.00282205234515256,0.00158758851562147,0,0,0,0,0.00296174134196894,0.00565220773008116,0,0,0,0.023773441278762,0.000414117637588005,6.89019613704829e-05,0,0,0,0,0,0,0.000442143743633637,0.00290080333717441,0,0,0.0122044161966824,0,0.000618132983032624,0,0.000766183481936297,0,0,0.0363593222069552,0
0.0077752951383971,0.000996347537173274,0.000771841419151151,0.00484479924932917,0.0171224044393125,0,0,0.00375641196720851,0,0.00118968312012133,0,0.00449252790778672,0.000895186101246489,0,0.00121896798039406,0.00349535025163112,0,0,0.00123882912652687,0,0.00303884907760198,0,0,0,0.00285428472057967,0.0323273158883358,0.00164878005793999,0,0,0,0.000149608128998182,0.00821948230268176,0.0011700903644164,0.000626068659932083,0.00716957332738963,0.0027495124273737,0,0.000197717722069663,0.0138162489769721,0
0,0.0014497418813527,0,0.000501282120726353,7.78212137105295e-05,0.000852751049575152,0.000494524409029052,0,0.00217694910785778,0.000721815219098789,0.00353225230868879,0,2.08680020938143e-05,0.0254576974160304,0.00593945619104045,0,0,0.0011419485911827,0,0.00544043980632172,0,0,0.000885007842672726,0.0274199280460288,0.00407868884179262,0.00129935939633811,0.00268584336088719,0,0,0.00424174590725319,0.00142837740155086,0.00764573352607058,0,0,0,0,0,0,0.00135587088466171,0
0.000813602869050572,0.00160903539904805,0.000911024496764629,0.0199598601649533,0.00845857927349043,0,0,0,0,0.00871255336350198,0.00186044210637702,0,0,0,0.00382329933852631,0,0,0,0.00127050930563437,0,0,0,0,0,0,0,0,0.00577226611259478,0.000285423060197389,0,0.00985947370431335,0,0,0.00458670501579468,0.00197244532319418,0,0.0245698260718843,0.000312718658044929,0.00448452672785956,0.000469708589637788
0.00347248998678531,0,0,0,0.000535268478864518,0,0.0047496612413038,0.00200898092990859,0.0001630731943183,0.0105509553058403,0,0.000677148422754298,0.000510137729582533,0.000727782418804194,0.0119353659868362,0,0.000379771182002802,0,0,0,0.000443817685025606,0.000284669681410864,0,0,0,0,7.9889703871435e-05,0,0.00429879981848656,0,0,0.000792419840760119,0,0.0118132746403362,0,0.00200195712897657,0.0210743763944576,0,0.000162060505694855,0
0,0.0003281629359747,0.00083621749693751,0,0.000615807865661794,0,0.000464617929750319,0,0.00189346632251108,0.000672958422283461,0.00267193878482723,0,0,0.02973876282729,0.000223444541882402,0.000426006664407483,0,0.00054515833105717,0.000566466591599047,0,0.0117866754251431,0.000119131892391492,0.000559440980766276,0,0.00718654885464278,0.00129356470319935,0.00846879707139946,0.00158670270432611,0.00118820423933761,0.00280631463608965,0.000566837896709432,0.00668570096711184,0.00132144857272568,0.000876946300455026,0,0.00436285532377811,0,0.000883303222276098,0.00293491284703961,0
0.00127864172569084,0.000244558200160816,0,0,0.000711927721982295,0,0.000676248114769301,0,0.00882791358969512,3.25701490983342e-05,0.0017264029389594,0,0,0.0161742454473801,0.000235542930422988,0.00233449298106883,0.0110724861885833,0,0,0,0.000772103261702708,2.68935784606553e-05,0,0.000404732970652539,0,0,0,0.00206606908525169,0.00292267244260853,0,0.00370974428335907,0.000547943061736126,0.000147542814206902,0.0043818950138846,0,0,0.0273733017441434,0,0,0
0,0,0,4.16689622154113e-05,0,0.000292334674900051,0,0.000421699733304794,0,0.000928466019056241,0,0,0.000801705397477381,0.0248920444287446,0,8.80213925637757e-05,0.00173337419335764,0,0,0.000156410408732051,0.00518209186852874,0,0.00142830746534254,0.000355623096219869,8.42764045980019e-05,0,0.00746746819940961,0.00277856343154635,0,0.00595828226551952,0.000191903318685602,0.0090498128565863,0,0,0.00988464780114267,0.00131756099785535,0,0,0.000138616197081344,0
0.00593692077164657,0,0.000969623728193267,0,0,0,0.00788094274884299,0.00207903225060772,0.000421897506154541,0.00301458035954536,0,0,0.000246549386475167,0.000402697266425819,0.0138819450700145,0.000257015751638347,0,0,0,0,0.000610535632217674,0.00749368500467512,0,0,0,0,0,0,0.00162607410643662,0,0.000345511389435864,0.00701155843992484,0,0.00706165689374045,0.00137278842303156,0,0.0143813005090559,0.000450976426993274,0.00516345516200655,0
0.00153343030395609,0,0.000997944248520395,0,0,0.00279713052148264,0,0.00165173575543034,0.00115626300484193,0,0.0103756585939029,0.00977045940535196,0,0.013907822021444,0.00421869453509305,0.000571210056527695,0.00359295062521448,0,0,0,0,0,0.000847156037434744,0.0267047462342778,0.000377232895923131,0.0024367020151499,0,0,0,0.00230118907982325,0.000160813655595633,0.000726815818309174,0.000591721184831674,0.00269243423999343,0.00177843149950898,0,0,0,0.00374564253092741,0
0.0021208465353931,5.08196876985235e-05,0.00103666013789539,0,0.000474655364692909,0.000572315723293965,0.0003188635283006,0.000180686777541725,0,0.000775906199500474,0,0,0.0002359509755053,0.0222109601133276,0.000637581074380156,0.00262465894662074,0.00539333517689991,0,6.91304439077578e-06,0,0.0108339601311701,0.00135308566517347,0,0,2.42123388478051e-05,0.000150369412016909,0.0149555133252413,0,9.53078035907868e-05,0,0,0.00674372047871436,0,0,0.00280050610232328,0.0061087885774529,0.000148667177068951,0.000508841938325207,0,0
0,0.00487147086459056,0,0,0,0,0.0123680002520602,0.00239639324486028,0,0.00189773722349033,0,0.00111907800227364,0,0,0.0163078892959383,0,0,0,0,0.00170913771669393,0,0,0,0,0,0,0,0,0,0.000259891956354475,5.7121245099027e-05,3.49872978019727e-05,4.67451138218928e-05,0,0,0,0,0.0171836766580111,0,0.000198618090756131
0.00895887227844728,0,0.000179078311691177,0,0,0,0.00518684445980381,0.0191558653096572,0,0.00424259272653306,0,0,0,0,0.00428575422802624,0,0,0,0,0.0267058862192013,0,0,0.00217242576108581,0,0,0,0,0,0.035485446119257,0,0,0.00453556884686439,0,0.00850375835831714,0.000149590320247788,0,0.00346976229945145,0,0,0
0,0,0.000419114022018278,0.0162743254908588,0.00913920786915732,0.00110733097088625,0.00202137653958244,0.0016032958394449,0,0.000305073285208703,0,0,0,0,0.00491403009423568,0.0043569203803355,0.000531301278576409,0,0.000987749321216631,0,0,0,0,0,0.00186008331721195,0,0,0.000823982803138007,0.00189953054452205,0.00237500574056606,0,0.0128226342267282,0.0104458061692034,0.000681883093479673,0.00145440091561178,0.00374988953756344,0,0,0.0270107895886468,0
0.0038869479618112,0,0.00123664043663162,0.0133849390791445,0.010752286402607,0,0,0.00234183853216564,0.000710250529006943,0.0102635945384457,0.000757118739961935,0,0,0.00179848266688481,0,0.00956916609435378,0,0.000272036924282023,0,0,0,0,0,0,0,0,0.00720127128675227,0.0311334987026041,0,0.00853591786735511,0,0.00568977071696407,0.00127626552154151,0.00320825500210904,0,0.0163397948426953,0,0,0,0
0,0,0,0,0,0,0.00621086600387258,0.0233278746365294,0,0.0288685414641495,0,0,0,0,0.00126053553475984,0,0,0.000398068085075036,0.000624465322981821,0,0.00318873459578742,0.00150624364836065,0.000986522146416846,0,0.0244233891018067,0,0.000113652054691058,0.00401136081932598,0.00257575969484244,0.00533519559781054,0,0.00500721079265536,0,0,0.00504459146706345,0.00193699215828148,0.00129522981742986,0,0,0
0.00190771041818841,0.000126803800378567,0,0.000524403575885922,0.000127012324700124,3.68206819717758e-05,0.000351293272692834,0.000750782578063677,0.00287852521709526,0.000454256800528661,0,0,0.000215416006786991,0.0279693102701823,0.00112392551646307,0.00271795583522498,0.00290676585509153,0,0.00175343503233108,0,0.00147823818890722,0.00239448395601892,0,0,0.000853234283715073,0,0.00533619276578794,0.00229813849875874,0,0.00109903241434456,0.00140920921323663,0.0101370236147287,0,0,0.0203179892161295,0,0,0,0,0.00075403289773086
0.00406424108533004,0,0.00166713228058848,0.000794963794485961,0,0,0.00879528191733003,0.000273805720558816,0,0,0,0,0.000668335113189202,0.000908116641089668,0.0139374760084392,0,0.000494677826648745,0,0.00039083437297147,0,0.000217105619228375,0.000985359793034042,0.000199788476630089,0,0.0037906136804945,0.0626344848078497,0.00584504057010179,0.00496484601845754,0,0.000114280711064619,0,0.00903232271508611,0,0.0050158848307198,0.00202190781124075,0.000175004249561724,0,0,0.00385132052397414,0
0.00616828737364312,0,2.5854253016162e-05,0,0,0.000192621971084157,0.0107477167349876,0.00252670865416637,0.000777789230001254,0,0.000745667125006446,0,0,0,0.0117007600213404,0,0.000193820698056493,0.00043352426920322,0.00141333329878207,4.74689032170833e-05,0,0,0.00252107302266212,0,0.000696877634998395,0.000116957049999294,0,0.00154146483702342,0,0.00313577049385754,0.000923157854842318,0.000304207237391851,0.000495594053438899,0.00482639403389238,0.000769883018430741,0.000457410501921253,0.0241256090753698,0,0,0
0.0017697991040759,0,0.000879063752149236,0.00451250673673854,0,0.0500171894047825,0.00336591729160698,0,0.0037609193539634,0,0.000757895364261077,0,0.00447465223519727,0,0.00169289566610552,0.00971569369430632,0.000593168647486327,0,0.0088140860072431,0,0.0143369373554387,0,0,0,0.0201803354221849,0,0.000696074267397001,2.649840369783e-05,0,0,0,0.0111141369476702,0,0.000610520536134932,0,0.00170071948052111,0,0,0,0
0.00510583631836803,0,0,0,0.0101754842743781,0.0011895232063378,0,0,0,0.0110588615947909,0.000323078826908549,0,0.000502719547980944,0,0.00994038399740154,0.00189063422585495,0,0,0.00169751267299179,0,0.00210543430608159,0,0.000200002432202804,0,0.000859257095521086,0,0.00775669192279888,0.00124373501401395,0,0.000612612309166116,0,0.0102112344704248,0.00235140813147562,0,0.0100468067293741,0.000941066982322518,0.000262320364035043,0.000754667241758042,0.0107345165174747,0.00118637144766904
0,0.000467382990798915,0.00161549056615621,0,0.00102060827666751,0.000818706995098241,0,0,0,0.000368880664517694,0,0,0,0.0327567633246436,0,0,0,0,0.000192274635851289,0,0,0.000522103235625838,0,0,0.000461404792047742,0,0,0.00134154870215498,0.000190642349956301,0,0.00294101875848966,0.00343014466343367,0,0.010588144798925,0.00113628509663408,0,0.0199275292489871,0,0,0
0.0282582653590886,0.000367532349556731,0.00160898557023957,0,0,0,0.00188366540072668,0.00225907716401244,7.59992933015864e-05,0,0,0,0,0.00104742831439427,0,0,2.3173344664207e-05,0,0,0.00162354725088511,0.00221691445924517,0.000350494876620418,0.00108653987968869,0.00791655929505054,0.00260232902807434,5.95543904463686e-07,0,0.000423952491599647,0,0,0.0237971017986109,0.0050101138484526,0.00011207269029246,0.00333082908417304,0.0021210848886709,0,0.00174322068891684,8.38196710309648e-05,0,0
0,0,0,0,0.000759495464471608,0.00138042217337947,0,0,0,0.000854641452887561,0.00520535572925283,0.0184922350842922,0,0.0182874633182082,0.00238223849544067,0,0.00158243548146721,0.000447144614915834,0,0.00197061662877346,0,0,0.00152564646520323,0,0,0,0,0,0,0,0.00139917377194477,0,0,0.0132116088876886,0,0.000949008454462024,0.0265214268958905,0,0,0.00154351793541241
0,0,0.000765379474546316,0.000108640181722353,0.000748667560124797,0.00158203709663549,0.00145637438050732,0,0.00187678266533769,0.00227516982880774,0,0,0,0.0144860182242624,0.00692832918174775,0.00574967487264443,0.00146672085474651,0,0.000652066001189566,0,0.000293223570460972,0,3.03903971616497e-06,0,0,0,0,0.000344335295620793,0.00507061584540667,0,0.00378242795287244,0.00039684701153243,0,0.00922288280005058,0.00132575835145287,0,0.0177753501444265,0.000174491576382891,0,0.000686121078636532
0,0,0.00336623695090003,0.0284923584135147,0.00236648251360941,0,0.00293894216352463,0,0.000712663953133808,0.00493332607502259,0,0,0,0,0.00101351736796777,0.00344573751174484,0,0,0.000475162897150566,0,0.00207303302067342,0,0.000221798293102831,0.000420042449654652,0.000565968619377381,0,0.000178253629164425,0.00118220995767434,0.00171578797860533,0,0.0219020162765563,0.00522781124744698,0,0.00582461141462343,0.00114168818722993,0,0.00610038451995956,0,0.000726658134151998,0
0.00451653868610206,0.000992637132837331,0,0,0.000649514478660504,0,0.0017605939472252,0,0.0234638439784538,0.00139910931331844,0.000233502357887979,0,0,0.00909446690654145,0.00646691605433568,0,0,5.90921447780279e-05,0,0.00281471967329216,0.00650811790570489,0.000387391034237581,0.0025062638609453,0.00341147201877224,0.0112548214294201,0.0062383066291102,0,0,0,0.00727940223182127,0,0,0,0.00439393769169527,0.00683962408368727,0.00630470563437968,0,0,0.00128149250821985,0
