"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337"
"11",0,0.531678385992546,0.235120681233819,0.751639047375615,0,0,0,0,0,1.77725138118287,0.531219890320462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077114099294965,0,0,0,0,0,0.154137557007218,0,0,0,0.301950577585391,0,0,0,0,0.256709466912485,0,0,0.31096025646266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599779683084933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210961555462212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11622279695375,0,0,0,0,0,0,0,0.0359827763283135,0.610796281341242,0.0655093654162486,0,0.308468204158031,0,0,0,0,0,0,0,0,0,0,1.24890959985854,0.23358358465849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483811970094522,0.0812070132241577,0,0,0,0,0.162430271337412,0.582741260430446,0,0,0.16401343125258,0,0,0,0,0,0,0,0,0,0,0,0.291705514033453,0,0.409529713431881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239710407293702,0,0,0,0,0,0,0,0,0,0.148184626907126,0,0,0.316451595238212,0,0,0,0,0,0,0,0,0.233919998715735,0,0,0,0,0,0,0,0,0,0,0,0.181502995376102,0,0,0.454189075644538,0.619317897508084,0,0.12960608720912,0,0,0,0,0,0,0,0,0,0,1.09209781429252,0,0,0,0,0,0.770477573578832,0,0,0,0.247953539965278,0,0,0,0.725885712445002,0,0,0,0,0,0,0,0,0,0,0,0.518033543346704,0,0.188997303313426,0,0.0534721362152007,0,0,0.102515197195143,0.123983546588887,0.671140241422113,0,1.12500904300704,0,0.0704868770870962,0,0,0,0.0912909256085176,0.246806294541331,0,0,0,0,0,0.108138713582534,0,0,0.120622960017933,0.212150436639939,0,0.0732628997897897,0,0,0,0,0.516955711410728,0.895808150876959,0.0851686262362808,0.400013222672473,0,0,0,0,1.65460235671069,0,0.342563854240545,0,0,0,0,0,0,0,0.49614366312632,0,0,0.126601786477339,1.40840332778163,0,0,0,0.876374005320606,0,0,0.599476379345442,0.326618754167605,0,0,0,0.478207489005287,1.16523801509016,0.60677377138338,0.778603959969471,0.445636725825902,0,0.74450657186394,0
"12",0,0,0,0,0,0,0.188411266505324,0,0,0,0.00938710199400818,0,0,0,0.0143916048029632,0,0,0,0,0,0,0,0,0,0,0,0.0847026023713204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577976803349437,0,1.54737609255867,0.187778277084174,0,0,0,0,0.052879832370814,0,0.208644774476379,0,0,0,0,0,0.0658202445015224,0,0,0,0,0,0,0,0.046985161388904,0,0,0.0231445567359675,0,0,0,0,0,0,0.00756519755398235,0.448864099536909,0,0,0.099295234262896,0,0,0,0.111394229296826,0,0,0,0,0.115821744672488,0,0,0.452213128210811,0,0,0,0,0,0,0,0,0,0.311661817227093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602385131341121,0,0,0,0,0,0.00669210454602377,0,0,0,0,0,0.0841774450373111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.686988491763,0,0,0,0,0,0,0,0,0.0933788386243525,0,0,0,0,0,0,0,0,0.955543879273671,0,0,0,0,0,0,0,0,0,0,0,0.566524109316796,0,0.994843517951303,0.170324169604074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788555131662071,0,0,0,0,0.618536294243196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474372939088061,0,0,0,0,0,0,0,0,0,0,0.154785193746841,0,0,0,0,0,0,0,0,0,0.407412801433845,0,0,0,0,0,0,0,0.201797678884861,0,0,0,0,0,0,0,0,0,0,0,0.353588348666433,0,0,0,0,0,0.0940807023733945,0,0,0,0.242493598509287,0,0,0,0,0,0,0,0.159237055896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192904262675311,0,0,0.0359434996218402,0.18087072407567,0,0,0.375141137181854,0,0,0,0,0,0.00293750749818862,0.113388656516796,0.306828935537743,0,0.251683903400912,0,0.162791138544933,0,0,0,0.164114727548183,0.172096561714629
"13",0,0,0,0,0,0,0,0.0270096201779802,0,0,0.102732162520955,0,0,0.327281036057331,0,0,0.165208827001217,0,0.874637961759936,0,0,0,0.35390658642681,0,0.0938605165619737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708902977680455,0.0088177094563733,0,0,0,0,0,0,0.307178465189368,0,0.654044145789364,0,0,0,0,0,0,0,0,0.478890463700212,0,0,0,0.245422608053077,0,0,0,0,0,0,0.25612102796459,0,0,0,0,0,0,0.207932843364388,0.453784469291409,0,0,0,0,0,0,0,0.176956474982644,0,0,0,0,0,0,0,0,0,0,0,0.280654849531713,0,0,0,0,0,0,0,0,0,0,0,0.577977156210417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13367138584153,0,0,0,0,0,0,0,0,0,0,0,0,0.0335958410782413,1.02597186762267,0,0.112524195918195,0,0.00514441263856532,0,0,0,0,0,0,0,0,0,0,0,0.0900606135696637,0,0,0,0,0,0,0,0,0.035840786143839,0,0.625466115224438,0,0,0,0,0,0,0,0.84931546696283,0,0,0,0,0,0,0,0,0,0.446485508560577,0,0,0,0,0,0.184651120656917,0.0200613402606187,0,0,0,0,0,0,0.392769420854058,0,0,0.0589710842624901,0,0,0,0,1.13447915260808,0,0,0.25008341250334,0,0.372714510117755,0.0410603904685836,0,0,0,0.213198285156826,0.122361787795153,0.113115599460305,0.00857522802735559,0.0836373064473414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268601211162236,0,0,0,0,0,0,0.630721781646291,0.476773109446817,1.30208132338696,0.68952045085085,0,0,0,0,1.00122529725614,0,0,1.1741452027335,0,0,0,0.440456620434298,0.177506268149723,0,0,0,0,0.357651248638037,0.0485380443030817,0,0,0,0,0,0,0.534768627026893,0,0,0,0.292443779965752,0,0.0948059786124248,0,0.6520396786638,0,0,0.2492223798528,0.65146916814162,0.0479496090565716,0.431041118868541,0,0,0.112344478013897,0.23331275524207,0.04723786058136,0,0,0.599854675201164,0.0963872418505595,1.01797142673585,0,0,0,0,0.34820846279027,0,0,0.872083988012456,0,0,0.202260967888188,0,0.0611206503798878,0,0,0.100247731364335,0,0,0,0.0978254234905089,0,0,0.321530740231916,0.140745787577862,0.353751170590806,0,0,0,0,0,0,0,0,0,0,0.503801154503127
"14",0,0,0.103817371581091,0,0.255350766272517,0,0,0,0,0,0,0,0,0,0.306396919842828,0,0.0583584888775047,0,0,0,0,0,0,0.186867615721644,0,0,0,0,0,0.0781554629409013,0,0,0,0.146965344976371,0.228667984407286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898251302325708,0,0,0.210132001313086,0,0,0,0,0,0.120004375156033,0,0,0.129022726421959,0,0.156828495428495,0.332962893164305,0,0.749008614185772,0,0,0,0,0,0,0.152718857619221,0,0,0,0,0,0,0,0,0,0,0.0158031849518656,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35680401656818,0,0,0.16612387838098,0,0,1.35614308608677,0,0,0,0,0.0977341295188921,0.718186135666013,0,0,0,0,0.0522050315724951,0,0,0,0,0.555245887148933,0,0,0,0,0,0,0,0,0,0.0501775688754548,0,0,0.221013737606956,0,0,0,0,0,0,0,0.496175675881153,0,0,0,0,0,0,0,0.807788544628212,0,0,0.122223204747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111753973252947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235673505472271,0,5.99196194281404,0,0,0,0,0,0,0,0,0,0.27924603545983,0,0,0,0,0,0,0,0,0.265926973152039,0,0.116372492323781,0.888115403859508,0,0,0,0,0.546342095289216,0.166272628552467,0,1.31429210098893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647802142994574,0,0,3.7671619572645,0,0,0,0,0,0,0,0.133160672581072,0,0,0,0.0338242040590397,0.0446914990130783,0,0,0,0,0.612893264113646,0,0,0,0,0.0239794203567207,0,0,0,0,0,0,0.00723149941357738,0.100979707122903,0,0,0,0,0,0,0,0,0,0,0.414351197679182,0,0,0.00697441952018048,0.844886451973047,0,0,0,0,0.322043667982094,0.765158791489804,0,0,0.0664271083090584,0,0.00827633635542508,0,0,0,0,0,0.0448474713078108,0,0,0,2.40924702367436,0,0,0,0.0812146621783241,0,0,0,0,0,0.36098725461653,0,0,0,0,0,0,0,0.10883318818702,0,0,0,0,0,0,0,0,0
"15",5.30787932476194,0,0,0,0.0210585156842954,0,0,0,2.64801600246833,0,0.211081756297946,0,0.72495129328715,0,0,0,0.465555447237336,0,0.515002674818878,0,0,4.87036449500408,0,0,0.224194815993533,0,0,0.578632872569029,0.0615883703232434,0.221481831579682,0,0.871862582768661,0,0.13653631699924,1.40119743132692,0,0,0,0,0.220881938417844,0,0.0756316638949045,0,4.27822299800971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016897968417991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140969645651893,0,0,0,0.0679143390169053,0,0,0,0,0,0,0,0,0,0,0,0.71941954274257,0,0,0,0,0,0.720229422302734,1.2157147691716,0.172541949928395,0,2.26722701566112,0,0,0,0.0310800892638387,0.347570438229638,0,0,0,0,0,0.108133829076151,0.153335224915728,0,0,0,0.0747742537112048,0.952355450326348,1.48528797153014,0.810425272320127,0,0,0.200523972195471,0,0,0.0327489775513574,0,2.05167459717948,0.355913458009421,0,0,0,0.201796613093804,0,0,0,0.0187796788443475,0,0,0,0,0,0,1.95088692192375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58188354642865,1.52473089440652,1.85299344405013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108346290626783,0,0,0,0.0121229798466537,0,0,0.160981521404382,0.0796632054495358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56421646398252,0,0,0,0,0,0,0,0,0,0,0.745673142562858,0,0,0,0,0,0,0.0722703768332558,0.369784844438083,0,0,0.582114917873174,0,0,0,0.173488924213189,0,0,0,0.685054285826422,0.231299141490371,0,0,0,0,0.26382407552298,0,0,0,0,0,0,0.351641819465585,0,0,0.295751238722443,1.66099147101434,0.616941494469017,0,0,0,0,0,0,0,0,0,0,0.419845640610296,0.172102243316462,0.0262323255856948,0.106231320492055,0.553711940153823,0.617288906361939,0,0.314252400407352,0,0,0,0.228623544882927,0,0,0,0.754337618792236,0.0445381943344491,0.369887598192227,0,0.497764296277173,0,0,0.303126646816055,0.0263418287774043,0,0,0,0,0,0,0,1.21720628923154,0,0.0114646546231602,0.072055698895667,0,0
"16",0,0,0.277838363014761,0,0,0,0.617695834887259,0,0,0,0,15.4038909080261,0,0,0,4.67654263009175,0,1.05462152124156,0,0,0,0,0,0,0,0,0,0,0,0.374983425950828,0,0,0,0,0,0,0.110175886896452,3.72050147700334,0,0,0,0,0,0,0,0,0,0,0,0.311231921179331,0,0,0,0,0,0,0,0,0,0,0,0,0.294343846160486,0,0,0,0,0,6.24533998684392,0,0,0,0,0,0,0,0,0.00722014135188355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442345263738705,0,0,0,0,0,0,0,0,0,0,0.441644386544474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325247276619126,0,0,6.89671911089709,0,0,0.0158839626327544,0,0,0,0,0,0,8.32581786546931,0,0,0,0,0,0.294523309454484,0.51658836407495,0,0,0.454312870210436,0,0,0.0750849175696414,0,0,0.338736786281172,0,0,0.403713080682694,0,0,0,0,0,0,0,0,0.502207851183829,0,0,0,0,0,0,0,0.840777646884173,1.33937433452585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15327434412686,0,0,0.138308845312038,0.0705227037496316,0,0,15.6048202327754,0.154387525448823,0,0.21034051345538,0,0.261784768983717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27806735953808,0,0,6.13400499687828,0.146345498366675,0,0,0,0,1.06495389152307,1.32929414754293,3.93112459572099,0,0,0.586270503738248,0,0,0,0.0204483789852249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247531764896916,0,0,0,0,0.326363062387496,0.173494778371406,0.405055577945768,0,0,0,0.773550274004568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795639335131335,0,1.16549430269114,0.0409919746408615,0,0.413683370085445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108008492698196,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145020596464872,0,0,0,0,0.0844513023472268,0,0,0,0,0,0,0,0,0,0,0,0.0518589074633306,0.0149063680323763,0,0,0,0,0,0,0.0218858534187127,0,0,0,0,0,0,0.619922320255053,0,0,0,0,0,0,0,0,0,0,0,0.000192420348034095,0,0,0,0,0,0,0,0,0,0,0,0.474347667430703,0.0251001322699175,0.0718549993958179,0,0,0,0,0,0,0,0,0,0,0.213847432472692,0.0140648546021287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145476112689307,0.165276146521438,0,0,0,0,0,0,0,0,0.0619025250850802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177711913689038,0,0,0,0,0.146223127602298,0,0,0,0,0,0,0,0,0,0,0,0,0.0574323184645165,0,0,0,0,0.017619365953704,0,0.0797626563887039,0,0,0,0,0,0,0,0,0,0.021124040568066,0,0,0,0,0,0.232346595728517,0,0,0,0,0.0271899866467026,0,0,0,0.967424020740224,0,0,0,0,0,0,0,0,0,0.00498431921320053,0,0,0,0,0,0,0,0,0,0.0286342799607205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012116402194325,0,0,0,0,0,0,0.0115514354587343,0,0,0,0,0.0116418362145265,0.0268758712800076,0,0.376593905182094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907309010730597,0,0,0,0.0210280265966414,0,0.00370016396949008,0,0,0,0,0,0.0768359631149289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665165710920675,0,0.0292979438840358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272457365531692,0,0,0
"18",0,1.30240603273412,0.10640188567978,0.174933380073763,0,0,0,0,0,0,0.00595611823374932,0,0,0,0,0,0,0,0.340015462636092,0,0,0,0,0,0,0,0,0,0,0.500824232627909,0,0,0.65302015372605,0,0.086775946077251,0,0,0,0,0.108073089750351,0,0,0,0,0,0,0,0.369224196373704,0,0,0,0,0,0,0,0,0.793221711000362,0.0295674667029825,0.190578237821328,0.311868067209074,0,0,0.458992284436988,0,0,0,0.0415698339877692,0,0,0.266053527493333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672782844725233,0,0.976653649795884,0.731523505049847,0,0.807335962091674,0,0,0,0,0,0,0,0,0,0,0.42841540604731,0,0,0,0,0.155943332994139,0.110970757722869,0.774395607043392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664544047539283,0.00994232375388631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216404186157288,0,0,0.377547992465993,0,0,0,0,0,0,0,0,0.868142532829845,0.130518769266837,0,0,0,0,0,1.50858165025914,0,0,0,0,0,0,0,0,0,0,0,0.142120931539481,0,0,0,0,0,0,0,0,0,0,0,0.0504099394881108,0,0.0749396931945265,0,0,0,0,0,0,0.137132104357449,0,0,0.504189273820619,0.31229896197055,0.542625881606536,0,0.669532685206818,0.780097542735837,0,0.487850566550127,0,0,0,0,0,0.0490615233949412,0.0543245348854893,0,0.394704904929379,0.221511902963907,0.0205372814197068,0,0,0.071966349648179,0.104230705098288,0,0,0.330305988566995,0,0,0,0.279277883252299,0,0,0,0,0.0891711566010275,0,0,0,0,0,0,0,0,0,0.699787442435511,0,0.153093234596326,0.660109786180682,0.81728527146962,0,0,0.823947609963166,0,0.675688714675121,0,0.0302681660639995,0,0,0,0,0,0,0.474372797850531,0,0.040697094459165,0.50787328597207,0,0,0.013337142190236,0.180089693869173,0,0,0.623034011078614,0.221502131365354,0,0,0.497686271633224,0.0774267559607757,0,0,0,0.413698911694422,0,0,0.378359656089274,0.285940970769442,0,0,0,0,0,0.725476041803854,0.140975627528014,0,0.19391409961525,0,0.0624009933133227,0,0,0,0,0.00482503431458174,0,1.1438355625501,0,0.246897707590163,0,0,0,0,0.41465942113216,0,0,0,0,0.605332368044918,0,0.164241311106515,0.0419720601694895,0.4066748355207,0.693605109625643,0,0,0,0,0,0,0,0,0,0.294184195907484,0.308470489923481,0,0
"19",0,0,0,0,0,0,0,0,0,0,0.20837993701747,0,0,0,0.0679906302171108,0,0,0,0,0,0,0,0.65527203379396,0,0,0,0.0405358884464833,0,0,0,0,0,0,0.402468463694638,0,0,0,0,0.149221721023103,0,0,0,0,0,0,0,0.481212016179707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768642194618128,0,0,0,0,1.22976303300483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182016217699081,0,0,0,0,0,0,0.598478055307798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318849951972462,0,0,0,0.740742833838798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584445202593738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441773339340511,0.232384066709537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665102258452143,0,0,0.165492455846147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331105879253361,0.292048710611314,0,0,0,0.666362545398925,0,0,0,0,0,0.0157262194232778,0,0,0,0,0,0,0.0847614655153757,0.106371850926648,0,0,0,0,0,0,0,0,0,0,0,1.13596513909121,0,0,0,0,0,0.0508079572491173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773099066981253,0,0.110129360877017,0,0,0,0,0,0.00325500037468425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899982671989247,0,0,0,0.00588276210010209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798870663075021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826610260878706,0,0,0,0.00422553816670428
"20",0,0,0,0,0,0,0.0399547343411139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09275695002532,0,0,0,0.0282435970162355,0.0356752382620068,0,0.00949234953158914,0,0,0,3.59184360379907,0,0,0,0,0,0.0850141610741046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442837880089366,0,0,0,0,0,0,0.0290724779462118,0,0,0,0.286746045627833,0.0800283890398985,0.167121774511351,0,0,0,0,0,0,0,0,0,0,0.00309534249798766,0,0,0,0,0,0,0,3.21028302156149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171183932284247,0.0135494975996823,0,0.0781530898054006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112285512905165,0,0,0,0,0,0,0.0251716564456805,0,0,0.0137224850017637,0.0374137314876619,0,0,0,0,0,0,0,0,0,0,1.59469513150533,0.570846737523234,0,0.0686686303895431,0,0,0,0,0,0,0,0,0.0348881205543464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110998488507814,0,0,0,0,0,0,0,0,0,0,0,0,0.0702543643280145,0,0,0,0,0,0,0,0.00710154423814858,0,3.4445282102425,0,0,0,0,0,0,0,0,0,0,0.126282900533652,3.50119144548814,0,0,0,0,0,0,0,0,1.97758342668737,0.0692394097621622,0,0,0,0,0,0.579199723149092,0,0.0841181416435542,0,0,0,0.0159052764676071,0,0,0,0,0,0,0,0,0,0,0,0,0.134999518675949,0,0,0,0,0,0,0,0,0,0,0.0771421043974696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197651306166929,0,0,0.0502628262389916,0,0,0,0,0,0,0,0.0397778965284585,0,0,0,0,0,0,0,0,0,0.0101566526981526,0,0,0.0241618161533308,0,0,0,0.161883991493063,0,0,0,0,0,0,0,0,0,0,0,0.944785939411733,0,0
